country_code,term,score,rank,refresh_date,country_name,region_name,region_code,week,percent_gain
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,Salta Province,AR-A,2020-01-05,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,Salta Province,AR-A,2020-07-12,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,Salta Province,AR-A,2020-11-08,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,Salta Province,AR-A,2021-02-07,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,Salta Province,AR-A,2021-05-30,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,Salta Province,AR-A,2021-10-24,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,Salta Province,AR-A,2021-12-19,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,Salta Province,AR-A,2021-12-26,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,Salta Province,AR-A,2022-01-23,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,Salta Province,AR-A,2022-08-14,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,Salta Province,AR-A,2022-12-04,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,Salta Province,AR-A,2023-02-05,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,Salta Province,AR-A,2023-02-26,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,Salta Province,AR-A,2023-11-19,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,Salta Province,AR-A,2023-12-03,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,Salta Province,AR-A,2024-01-07,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,Buenos Aires Province,AR-B,2019-08-04,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,Buenos Aires Province,AR-B,2019-09-15,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,Buenos Aires Province,AR-B,2019-10-13,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,Buenos Aires Province,AR-B,2019-10-20,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,Buenos Aires Province,AR-B,2019-11-17,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,Buenos Aires Province,AR-B,2019-12-01,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,Buenos Aires Province,AR-B,2019-12-15,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,Buenos Aires Province,AR-B,2020-07-26,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,Buenos Aires Province,AR-B,2020-08-30,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,Buenos Aires Province,AR-B,2021-01-10,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,Buenos Aires Province,AR-B,2021-05-02,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,Buenos Aires Province,AR-B,2021-06-13,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,Buenos Aires Province,AR-B,2021-06-27,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,Buenos Aires Province,AR-B,2021-08-01,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,Buenos Aires Province,AR-B,2021-10-10,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,Buenos Aires Province,AR-B,2021-10-17,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,Buenos Aires Province,AR-B,2022-02-13,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,Buenos Aires Province,AR-B,2022-03-06,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,Buenos Aires Province,AR-B,2022-06-26,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,Buenos Aires Province,AR-B,2022-07-03,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,Buenos Aires Province,AR-B,2022-07-10,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,Buenos Aires Province,AR-B,2022-09-18,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,Buenos Aires Province,AR-B,2022-10-30,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,Buenos Aires Province,AR-B,2023-04-23,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,Buenos Aires Province,AR-B,2023-05-28,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,Buenos Aires Province,AR-B,2023-06-11,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,Buenos Aires Province,AR-B,2023-07-02,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,Buenos Aires Province,AR-B,2023-09-17,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,Buenos Aires Province,AR-B,2023-10-29,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,Buenos Aires Province,AR-B,2024-03-10,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,Buenos Aires Province,AR-B,2024-05-05,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,Buenos Aires Province,AR-B,2024-05-12,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,Buenos Aires Province,AR-B,2024-06-09,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,Autonomous City of Buenos Aires,AR-C,2020-01-12,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,Autonomous City of Buenos Aires,AR-C,2020-03-15,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,Autonomous City of Buenos Aires,AR-C,2020-04-12,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,Autonomous City of Buenos Aires,AR-C,2020-11-15,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,Autonomous City of Buenos Aires,AR-C,2021-05-09,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,Autonomous City of Buenos Aires,AR-C,2021-05-30,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,Autonomous City of Buenos Aires,AR-C,2022-01-16,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,Autonomous City of Buenos Aires,AR-C,2022-03-06,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,Autonomous City of Buenos Aires,AR-C,2022-05-01,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,Autonomous City of Buenos Aires,AR-C,2022-10-16,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,Autonomous City of Buenos Aires,AR-C,2022-11-13,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,Autonomous City of Buenos Aires,AR-C,2022-12-25,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,Autonomous City of Buenos Aires,AR-C,2023-01-01,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,Autonomous City of Buenos Aires,AR-C,2023-02-12,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,Autonomous City of Buenos Aires,AR-C,2023-04-30,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,Autonomous City of Buenos Aires,AR-C,2023-07-02,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,Autonomous City of Buenos Aires,AR-C,2023-08-06,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,Autonomous City of Buenos Aires,AR-C,2023-08-13,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,Autonomous City of Buenos Aires,AR-C,2023-10-29,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,Autonomous City of Buenos Aires,AR-C,2023-11-05,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,Autonomous City of Buenos Aires,AR-C,2024-01-07,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,Autonomous City of Buenos Aires,AR-C,2024-04-07,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,San Luis Province,AR-D,2019-08-11,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,San Luis Province,AR-D,2019-08-18,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,San Luis Province,AR-D,2019-09-08,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,San Luis Province,AR-D,2020-01-26,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,San Luis Province,AR-D,2020-07-05,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,San Luis Province,AR-D,2020-10-18,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,San Luis Province,AR-D,2020-11-08,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,San Luis Province,AR-D,2020-11-22,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,San Luis Province,AR-D,2021-01-03,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,San Luis Province,AR-D,2021-01-31,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,San Luis Province,AR-D,2021-02-21,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,San Luis Province,AR-D,2021-03-21,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,San Luis Province,AR-D,2021-04-25,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,San Luis Province,AR-D,2021-10-10,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,San Luis Province,AR-D,2021-11-14,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,San Luis Province,AR-D,2021-11-28,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,San Luis Province,AR-D,2022-01-30,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,San Luis Province,AR-D,2022-05-29,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,San Luis Province,AR-D,2022-06-12,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,San Luis Province,AR-D,2022-12-18,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,San Luis Province,AR-D,2022-12-25,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,San Luis Province,AR-D,2023-02-19,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,San Luis Province,AR-D,2024-01-21,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,San Luis Province,AR-D,2024-02-18,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,San Luis Province,AR-D,2024-05-05,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,Entre Rios,AR-E,2019-08-04,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,Entre Rios,AR-E,2020-01-19,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,Entre Rios,AR-E,2020-03-08,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,Entre Rios,AR-E,2020-05-31,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,Entre Rios,AR-E,2020-07-19,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,Entre Rios,AR-E,2020-11-29,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,Entre Rios,AR-E,2021-03-21,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,Entre Rios,AR-E,2021-04-25,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,Entre Rios,AR-E,2021-05-09,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,Entre Rios,AR-E,2022-01-09,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,Entre Rios,AR-E,2022-04-10,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,Entre Rios,AR-E,2022-08-21,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,Entre Rios,AR-E,2022-11-20,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,Entre Rios,AR-E,2023-02-05,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,Entre Rios,AR-E,2023-03-26,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,Entre Rios,AR-E,2023-05-14,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,Entre Rios,AR-E,2023-06-25,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,Entre Rios,AR-E,2023-10-29,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,Entre Rios,AR-E,2024-02-25,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,Entre Rios,AR-E,2024-03-03,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,Entre Rios,AR-E,2024-04-07,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,Entre Rios,AR-E,2024-06-02,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,Entre Rios,AR-E,2024-06-16,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,Entre Rios,AR-E,2024-07-07,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,La Rioja Province,AR-F,2019-08-11,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,La Rioja Province,AR-F,2019-08-18,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,La Rioja Province,AR-F,2019-09-01,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,La Rioja Province,AR-F,2019-09-22,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,La Rioja Province,AR-F,2019-12-01,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,La Rioja Province,AR-F,2020-01-12,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,La Rioja Province,AR-F,2020-03-22,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,La Rioja Province,AR-F,2020-10-11,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,La Rioja Province,AR-F,2020-11-08,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,La Rioja Province,AR-F,2021-01-03,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,La Rioja Province,AR-F,2021-03-28,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,La Rioja Province,AR-F,2021-05-16,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,La Rioja Province,AR-F,2021-11-21,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,La Rioja Province,AR-F,2022-02-13,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,La Rioja Province,AR-F,2022-02-27,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,La Rioja Province,AR-F,2022-05-22,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,La Rioja Province,AR-F,2022-09-11,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,La Rioja Province,AR-F,2023-01-01,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,La Rioja Province,AR-F,2023-01-29,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,La Rioja Province,AR-F,2023-07-23,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,La Rioja Province,AR-F,2023-07-30,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,La Rioja Province,AR-F,2024-01-21,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,La Rioja Province,AR-F,2024-02-04,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,La Rioja Province,AR-F,2024-02-11,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,La Rioja Province,AR-F,2024-02-18,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,La Rioja Province,AR-F,2024-03-17,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,Santiago del Estero Province,AR-G,2019-08-25,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,Santiago del Estero Province,AR-G,2020-04-26,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,Santiago del Estero Province,AR-G,2020-06-07,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,Santiago del Estero Province,AR-G,2020-07-05,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,Santiago del Estero Province,AR-G,2020-10-11,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,Santiago del Estero Province,AR-G,2020-11-29,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,Santiago del Estero Province,AR-G,2020-12-27,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,Santiago del Estero Province,AR-G,2021-05-09,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,Santiago del Estero Province,AR-G,2021-05-30,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,Santiago del Estero Province,AR-G,2021-06-06,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,Santiago del Estero Province,AR-G,2021-07-04,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,Santiago del Estero Province,AR-G,2021-08-15,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,Santiago del Estero Province,AR-G,2021-09-12,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,Santiago del Estero Province,AR-G,2021-10-31,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,Santiago del Estero Province,AR-G,2022-03-06,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,Santiago del Estero Province,AR-G,2022-11-06,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,Santiago del Estero Province,AR-G,2023-01-29,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,Santiago del Estero Province,AR-G,2023-04-23,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,Santiago del Estero Province,AR-G,2023-04-30,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,Santiago del Estero Province,AR-G,2023-07-23,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,Santiago del Estero Province,AR-G,2023-11-12,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,Santiago del Estero Province,AR-G,2023-12-24,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,Santiago del Estero Province,AR-G,2024-01-21,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,Santiago del Estero Province,AR-G,2024-03-17,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,Santiago del Estero Province,AR-G,2024-05-12,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,Santiago del Estero Province,AR-G,2024-05-26,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,Santiago del Estero Province,AR-G,2024-07-07,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,Chaco Province,AR-H,2019-09-15,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,Chaco Province,AR-H,2019-09-22,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,Chaco Province,AR-H,2019-12-01,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,Chaco Province,AR-H,2020-01-19,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,Chaco Province,AR-H,2020-01-26,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,Chaco Province,AR-H,2020-02-16,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,Chaco Province,AR-H,2020-02-23,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,Chaco Province,AR-H,2020-04-12,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,Chaco Province,AR-H,2020-06-07,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,Chaco Province,AR-H,2020-08-30,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,Chaco Province,AR-H,2021-03-21,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,Chaco Province,AR-H,2021-04-04,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,Chaco Province,AR-H,2021-04-11,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,Chaco Province,AR-H,2021-06-06,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,Chaco Province,AR-H,2021-07-18,2350
AR,banfield atlético tucumán,,8,2024-07-22,Argentina,Chaco Province,AR-H,2021-09-12,2350
DK,albert rosin harson,,15,2024-07-22,Denmark,North Denmark Region,DK-81,2019-08-18,350
DK,albert rosin harson,,15,2024-07-22,Denmark,North Denmark Region,DK-81,2019-09-01,350
DK,albert rosin harson,,15,2024-07-22,Denmark,North Denmark Region,DK-81,2019-09-29,350
DK,albert rosin harson,,15,2024-07-22,Denmark,North Denmark Region,DK-81,2019-11-17,350
DK,albert rosin harson,,15,2024-07-22,Denmark,North Denmark Region,DK-81,2020-03-15,350
DK,albert rosin harson,,15,2024-07-22,Denmark,North Denmark Region,DK-81,2020-03-29,350
DK,albert rosin harson,,15,2024-07-22,Denmark,North Denmark Region,DK-81,2020-07-19,350
DK,albert rosin harson,,15,2024-07-22,Denmark,North Denmark Region,DK-81,2020-08-09,350
DK,albert rosin harson,100,15,2024-07-22,Denmark,North Denmark Region,DK-81,2020-12-06,350
DK,albert rosin harson,,15,2024-07-22,Denmark,North Denmark Region,DK-81,2021-01-31,350
DK,albert rosin harson,,15,2024-07-22,Denmark,North Denmark Region,DK-81,2021-02-14,350
DK,albert rosin harson,,15,2024-07-22,Denmark,North Denmark Region,DK-81,2021-02-28,350
DK,albert rosin harson,,15,2024-07-22,Denmark,North Denmark Region,DK-81,2021-03-07,350
DK,albert rosin harson,,15,2024-07-22,Denmark,North Denmark Region,DK-81,2021-04-25,350
DK,albert rosin harson,,15,2024-07-22,Denmark,North Denmark Region,DK-81,2021-06-20,350
DK,albert rosin harson,,15,2024-07-22,Denmark,North Denmark Region,DK-81,2021-11-21,350
DK,albert rosin harson,,15,2024-07-22,Denmark,North Denmark Region,DK-81,2021-12-19,350
DK,albert rosin harson,,15,2024-07-22,Denmark,North Denmark Region,DK-81,2022-01-09,350
DK,albert rosin harson,,15,2024-07-22,Denmark,North Denmark Region,DK-81,2022-03-13,350
DK,albert rosin harson,,15,2024-07-22,Denmark,North Denmark Region,DK-81,2022-04-24,350
DK,albert rosin harson,,15,2024-07-22,Denmark,North Denmark Region,DK-81,2022-06-19,350
DK,albert rosin harson,,15,2024-07-22,Denmark,North Denmark Region,DK-81,2022-07-03,350
DK,albert rosin harson,,15,2024-07-22,Denmark,North Denmark Region,DK-81,2022-11-20,350
DK,albert rosin harson,,15,2024-07-22,Denmark,North Denmark Region,DK-81,2023-04-09,350
DK,albert rosin harson,,15,2024-07-22,Denmark,North Denmark Region,DK-81,2023-04-23,350
DK,albert rosin harson,,15,2024-07-22,Denmark,North Denmark Region,DK-81,2023-10-15,350
DK,albert rosin harson,,15,2024-07-22,Denmark,North Denmark Region,DK-81,2023-12-10,350
DK,albert rosin harson,,15,2024-07-22,Denmark,North Denmark Region,DK-81,2023-12-24,350
DK,albert rosin harson,,15,2024-07-22,Denmark,North Denmark Region,DK-81,2024-04-07,350
DK,albert rosin harson,,15,2024-07-22,Denmark,North Denmark Region,DK-81,2024-05-12,350
DK,albert rosin harson,,15,2024-07-22,Denmark,North Denmark Region,DK-81,2024-06-02,350
DK,albert rosin harson,,15,2024-07-22,Denmark,North Denmark Region,DK-81,2024-06-16,350
